unicode,image_path,annotation,group,subgroup,shortcode
1F468-200D-1F467-200D-1F466,/content/resizeopenmoji128/1F468-200D-1F467-200D-1F466.png,,1.0,30.0,family_man_girl_boy
1F468-200D-1F467-200D-1F467,/content/resizeopenmoji128/1F468-200D-1F467-200D-1F467.png,,1.0,30.0,family_man_girl_girl
1F469-200D-1F466,/content/resizeopenmoji128/1F469-200D-1F466.png,,1.0,30.0,family_woman_boy
1F469-200D-1F466-200D-1F466,/content/resizeopenmoji128/1F469-200D-1F466-200D-1F466.png,,1.0,30.0,family_woman_boy_boy
1F469-200D-1F467,/content/resizeopenmoji128/1F469-200D-1F467.png,,1.0,30.0,family_woman_girl
1F469-200D-1F467-200D-1F466,/content/resizeopenmoji128/1F469-200D-1F467-200D-1F466.png,,1.0,30.0,family_woman_girl_boy
1F469-200D-1F467-200D-1F467,/content/resizeopenmoji128/1F469-200D-1F467-200D-1F467.png,,1.0,30.0,family_woman_girl_girl
1F5E3,/content/resizeopenmoji128/1F5E3.png,,1.0,31.0,speaking_head
1F464,/content/resizeopenmoji128/1F464.png,,1.0,31.0,bust_in_silhouette
1F465,/content/resizeopenmoji128/1F465.png,,1.0,31.0,busts_in_silhouette
1FAC2,/content/resizeopenmoji128/1FAC2.png,,1.0,31.0,people_hugging
1F46A,/content/resizeopenmoji128/1F46A.png,,1.0,31.0,family
1F9D1-200D-1F9D1-200D-1F9D2,/content/resizeopenmoji128/1F9D1-200D-1F9D1-200D-1F9D2.png,,1.0,31.0,
1F9D1-200D-1F9D1-200D-1F9D2-200D-1F9D2,/content/resizeopenmoji128/1F9D1-200D-1F9D1-200D-1F9D2-200D-1F9D2.png,,1.0,31.0,
1F9D1-200D-1F9D2,/content/resizeopenmoji128/1F9D1-200D-1F9D2.png,,1.0,31.0,
1F9D1-200D-1F9D2-200D-1F9D2,/content/resizeopenmoji128/1F9D1-200D-1F9D2-200D-1F9D2.png,,1.0,31.0,
1F463,/content/resizeopenmoji128/1F463.png,,1.0,31.0,footprints
1F3FB,/content/resizeopenmoji128/1F3FB.png,,2.0,32.0,
1F3FC,/content/resizeopenmoji128/1F3FC.png,,2.0,32.0,
1F3FD,/content/resizeopenmoji128/1F3FD.png,,2.0,32.0,
1F3FE,/content/resizeopenmoji128/1F3FE.png,,2.0,32.0,
1F3FF,/content/resizeopenmoji128/1F3FF.png,,2.0,32.0,
1F9B0,/content/resizeopenmoji128/1F9B0.png,,2.0,33.0,
1F9B1,/content/resizeopenmoji128/1F9B1.png,,2.0,33.0,
1F9B3,/content/resizeopenmoji128/1F9B3.png,,2.0,33.0,
1F9B2,/content/resizeopenmoji128/1F9B2.png,,2.0,33.0,
1F435,/content/resizeopenmoji128/1F435.png,,3.0,34.0,monkey_face
1F412,/content/resizeopenmoji128/1F412.png,,3.0,34.0,monkey
1F98D,/content/resizeopenmoji128/1F98D.png,,3.0,34.0,gorilla
1F9A7,/content/resizeopenmoji128/1F9A7.png,,3.0,34.0,orangutan
1F436,/content/resizeopenmoji128/1F436.png,,3.0,34.0,dog
1F415,/content/resizeopenmoji128/1F415.png,,3.0,34.0,dog2
1F9AE,/content/resizeopenmoji128/1F9AE.png,,3.0,34.0,guide_dog
1F415-200D-1F9BA,/content/resizeopenmoji128/1F415-200D-1F9BA.png,,3.0,34.0,service_dog
1F429,/content/resizeopenmoji128/1F429.png,,3.0,34.0,poodle
1F43A,/content/resizeopenmoji128/1F43A.png,,3.0,34.0,wolf
1F98A,/content/resizeopenmoji128/1F98A.png,,3.0,34.0,fox_face
1F99D,/content/resizeopenmoji128/1F99D.png,,3.0,34.0,raccoon
1F431,/content/resizeopenmoji128/1F431.png,,3.0,34.0,cat
1F408,/content/resizeopenmoji128/1F408.png,,3.0,34.0,cat2
1F408-200D-2B1B,/content/resizeopenmoji128/1F408-200D-2B1B.png,,3.0,34.0,black_cat
1F981,/content/resizeopenmoji128/1F981.png,,3.0,34.0,lion
1F42F,/content/resizeopenmoji128/1F42F.png,,3.0,34.0,tiger
1F405,/content/resizeopenmoji128/1F405.png,,3.0,34.0,tiger2
1F406,/content/resizeopenmoji128/1F406.png,,3.0,34.0,leopard
1F434,/content/resizeopenmoji128/1F434.png,,3.0,34.0,horse
1FACE,/content/resizeopenmoji128/1FACE.png,,3.0,34.0,moose
1FACF,/content/resizeopenmoji128/1FACF.png,,3.0,34.0,donkey
1F40E,/content/resizeopenmoji128/1F40E.png,,3.0,34.0,racehorse
1F984,/content/resizeopenmoji128/1F984.png,,3.0,34.0,unicorn
1F993,/content/resizeopenmoji128/1F993.png,,3.0,34.0,zebra
1F98C,/content/resizeopenmoji128/1F98C.png,,3.0,34.0,deer
1F9AC,/content/resizeopenmoji128/1F9AC.png,,3.0,34.0,bison
1F42E,/content/resizeopenmoji128/1F42E.png,,3.0,34.0,cow
1F402,/content/resizeopenmoji128/1F402.png,,3.0,34.0,ox
1F403,/content/resizeopenmoji128/1F403.png,,3.0,34.0,water_buffalo
1F404,/content/resizeopenmoji128/1F404.png,,3.0,34.0,cow2
1F437,/content/resizeopenmoji128/1F437.png,,3.0,34.0,pig
1F416,/content/resizeopenmoji128/1F416.png,,3.0,34.0,pig2
1F417,/content/resizeopenmoji128/1F417.png,,3.0,34.0,boar
1F43D,/content/resizeopenmoji128/1F43D.png,,3.0,34.0,pig_nose
1F40F,/content/resizeopenmoji128/1F40F.png,,3.0,34.0,ram
1F411,/content/resizeopenmoji128/1F411.png,,3.0,34.0,sheep
1F410,/content/resizeopenmoji128/1F410.png,,3.0,34.0,goat
1F42A,/content/resizeopenmoji128/1F42A.png,,3.0,34.0,dromedary_camel
1F42B,/content/resizeopenmoji128/1F42B.png,,3.0,34.0,camel
1F999,/content/resizeopenmoji128/1F999.png,,3.0,34.0,llama
1F992,/content/resizeopenmoji128/1F992.png,,3.0,34.0,giraffe
1F418,/content/resizeopenmoji128/1F418.png,,3.0,34.0,elephant
1F9A3,/content/resizeopenmoji128/1F9A3.png,,3.0,34.0,mammoth
1F98F,/content/resizeopenmoji128/1F98F.png,,3.0,34.0,rhinoceros
1F99B,/content/resizeopenmoji128/1F99B.png,,3.0,34.0,hippopotamus
1F42D,/content/resizeopenmoji128/1F42D.png,,3.0,34.0,mouse
1F401,/content/resizeopenmoji128/1F401.png,,3.0,34.0,mouse2
1F400,/content/resizeopenmoji128/1F400.png,,3.0,34.0,rat
1F439,/content/resizeopenmoji128/1F439.png,,3.0,34.0,hamster
1F430,/content/resizeopenmoji128/1F430.png,,3.0,34.0,rabbit
1F407,/content/resizeopenmoji128/1F407.png,,3.0,34.0,rabbit2
1F43F,/content/resizeopenmoji128/1F43F.png,,3.0,34.0,chipmunk
1F9AB,/content/resizeopenmoji128/1F9AB.png,,3.0,34.0,beaver
1F994,/content/resizeopenmoji128/1F994.png,,3.0,34.0,hedgehog
1F987,/content/resizeopenmoji128/1F987.png,,3.0,34.0,bat
1F43B,/content/resizeopenmoji128/1F43B.png,,3.0,34.0,bear
1F43B-200D-2744-FE0F,/content/resizeopenmoji128/1F43B-200D-2744-FE0F.png,,3.0,34.0,polar_bear
1F428,/content/resizeopenmoji128/1F428.png,,3.0,34.0,koala
1F43C,/content/resizeopenmoji128/1F43C.png,,3.0,34.0,panda_face
1F9A5,/content/resizeopenmoji128/1F9A5.png,,3.0,34.0,sloth
1F9A6,/content/resizeopenmoji128/1F9A6.png,,3.0,34.0,otter
1F9A8,/content/resizeopenmoji128/1F9A8.png,,3.0,34.0,skunk
1F998,/content/resizeopenmoji128/1F998.png,,3.0,34.0,kangaroo
1F9A1,/content/resizeopenmoji128/1F9A1.png,,3.0,34.0,badger
1F43E,/content/resizeopenmoji128/1F43E.png,,3.0,34.0,"['feet', 'paw_prints']"
1F983,/content/resizeopenmoji128/1F983.png,,3.0,35.0,turkey
1F414,/content/resizeopenmoji128/1F414.png,,3.0,35.0,chicken
1F413,/content/resizeopenmoji128/1F413.png,,3.0,35.0,rooster
1F423,/content/resizeopenmoji128/1F423.png,,3.0,35.0,hatching_chick
1F424,/content/resizeopenmoji128/1F424.png,,3.0,35.0,baby_chick
1F425,/content/resizeopenmoji128/1F425.png,,3.0,35.0,hatched_chick
1F426,/content/resizeopenmoji128/1F426.png,,3.0,35.0,bird
1F427,/content/resizeopenmoji128/1F427.png,,3.0,35.0,penguin
1F54A,/content/resizeopenmoji128/1F54A.png,,3.0,35.0,dove
1F985,/content/resizeopenmoji128/1F985.png,,3.0,35.0,eagle
1F986,/content/resizeopenmoji128/1F986.png,,3.0,35.0,duck
1F9A2,/content/resizeopenmoji128/1F9A2.png,,3.0,35.0,swan
1F989,/content/resizeopenmoji128/1F989.png,,3.0,35.0,owl
1F9A4,/content/resizeopenmoji128/1F9A4.png,,3.0,35.0,dodo
1FAB6,/content/resizeopenmoji128/1FAB6.png,,3.0,35.0,feather
1F9A9,/content/resizeopenmoji128/1F9A9.png,,3.0,35.0,flamingo
1F99A,/content/resizeopenmoji128/1F99A.png,,3.0,35.0,peacock
1F99C,/content/resizeopenmoji128/1F99C.png,,3.0,35.0,parrot
1FABD,/content/resizeopenmoji128/1FABD.png,,3.0,35.0,wing
1F426-200D-2B1B,/content/resizeopenmoji128/1F426-200D-2B1B.png,,3.0,35.0,black_bird
1FABF,/content/resizeopenmoji128/1FABF.png,,3.0,35.0,goose
1F426-200D-1F525,/content/resizeopenmoji128/1F426-200D-1F525.png,,3.0,35.0,
1F438,/content/resizeopenmoji128/1F438.png,,3.0,36.0,frog
1F40A,/content/resizeopenmoji128/1F40A.png,,3.0,37.0,crocodile
1F422,/content/resizeopenmoji128/1F422.png,,3.0,37.0,turtle
1F98E,/content/resizeopenmoji128/1F98E.png,,3.0,37.0,lizard
1F40D,/content/resizeopenmoji128/1F40D.png,,3.0,37.0,snake
1F432,/content/resizeopenmoji128/1F432.png,,3.0,37.0,dragon_face
1F409,/content/resizeopenmoji128/1F409.png,,3.0,37.0,dragon
1F995,/content/resizeopenmoji128/1F995.png,,3.0,37.0,sauropod
1F996,/content/resizeopenmoji128/1F996.png,,3.0,37.0,t-rex
1F433,/content/resizeopenmoji128/1F433.png,,3.0,38.0,whale
1F40B,/content/resizeopenmoji128/1F40B.png,,3.0,38.0,whale2
1F42C,/content/resizeopenmoji128/1F42C.png,,3.0,38.0,"['dolphin', 'flipper']"
1F9AD,/content/resizeopenmoji128/1F9AD.png,,3.0,38.0,seal
1F41F,/content/resizeopenmoji128/1F41F.png,,3.0,38.0,fish
1F420,/content/resizeopenmoji128/1F420.png,,3.0,38.0,tropical_fish
1F421,/content/resizeopenmoji128/1F421.png,,3.0,38.0,blowfish
1F988,/content/resizeopenmoji128/1F988.png,,3.0,38.0,shark
1F419,/content/resizeopenmoji128/1F419.png,,3.0,38.0,octopus
1F41A,/content/resizeopenmoji128/1F41A.png,,3.0,38.0,shell
1FAB8,/content/resizeopenmoji128/1FAB8.png,,3.0,38.0,coral
1FABC,/content/resizeopenmoji128/1FABC.png,,3.0,38.0,jellyfish
1F980,/content/resizeopenmoji128/1F980.png,,3.0,38.0,crab
1F99E,/content/resizeopenmoji128/1F99E.png,,3.0,38.0,lobster
1F990,/content/resizeopenmoji128/1F990.png,,3.0,38.0,shrimp
1F991,/content/resizeopenmoji128/1F991.png,,3.0,38.0,squid
1F9AA,/content/resizeopenmoji128/1F9AA.png,,3.0,38.0,oyster
1F40C,/content/resizeopenmoji128/1F40C.png,,3.0,39.0,snail
1F98B,/content/resizeopenmoji128/1F98B.png,,3.0,39.0,butterfly
1F41B,/content/resizeopenmoji128/1F41B.png,,3.0,39.0,bug
1F41C,/content/resizeopenmoji128/1F41C.png,,3.0,39.0,ant
1F41D,/content/resizeopenmoji128/1F41D.png,,3.0,39.0,"['bee', 'honeybee']"
1FAB2,/content/resizeopenmoji128/1FAB2.png,,3.0,39.0,beetle
1F41E,/content/resizeopenmoji128/1F41E.png,,3.0,39.0,lady_beetle
1F997,/content/resizeopenmoji128/1F997.png,,3.0,39.0,cricket
1FAB3,/content/resizeopenmoji128/1FAB3.png,,3.0,39.0,cockroach
1F577,/content/resizeopenmoji128/1F577.png,,3.0,39.0,spider
1F578,/content/resizeopenmoji128/1F578.png,,3.0,39.0,spider_web
1F982,/content/resizeopenmoji128/1F982.png,,3.0,39.0,scorpion
1F99F,/content/resizeopenmoji128/1F99F.png,,3.0,39.0,mosquito
1FAB0,/content/resizeopenmoji128/1FAB0.png,,3.0,39.0,fly
1FAB1,/content/resizeopenmoji128/1FAB1.png,,3.0,39.0,worm
1F9A0,/content/resizeopenmoji128/1F9A0.png,,3.0,39.0,microbe
1F490,/content/resizeopenmoji128/1F490.png,,3.0,40.0,bouquet
1F338,/content/resizeopenmoji128/1F338.png,,3.0,40.0,cherry_blossom
1F4AE,/content/resizeopenmoji128/1F4AE.png,,3.0,40.0,white_flower
1FAB7,/content/resizeopenmoji128/1FAB7.png,,3.0,40.0,lotus
1F3F5,/content/resizeopenmoji128/1F3F5.png,,3.0,40.0,rosette
1F339,/content/resizeopenmoji128/1F339.png,,3.0,40.0,rose
1F940,/content/resizeopenmoji128/1F940.png,,3.0,40.0,wilted_flower
1F33A,/content/resizeopenmoji128/1F33A.png,,3.0,40.0,hibiscus
1F33B,/content/resizeopenmoji128/1F33B.png,,3.0,40.0,sunflower
1F33C,/content/resizeopenmoji128/1F33C.png,,3.0,40.0,blossom
1F337,/content/resizeopenmoji128/1F337.png,,3.0,40.0,tulip
1FABB,/content/resizeopenmoji128/1FABB.png,,3.0,40.0,hyacinth
1F331,/content/resizeopenmoji128/1F331.png,,3.0,41.0,seedling
1FAB4,/content/resizeopenmoji128/1FAB4.png,,3.0,41.0,potted_plant
1F332,/content/resizeopenmoji128/1F332.png,,3.0,41.0,evergreen_tree
1F333,/content/resizeopenmoji128/1F333.png,,3.0,41.0,deciduous_tree
1F334,/content/resizeopenmoji128/1F334.png,,3.0,41.0,palm_tree
1F335,/content/resizeopenmoji128/1F335.png,,3.0,41.0,cactus
1F33E,/content/resizeopenmoji128/1F33E.png,,3.0,41.0,ear_of_rice
1F33F,/content/resizeopenmoji128/1F33F.png,,3.0,41.0,herb
2618,/content/resizeopenmoji128/2618.png,,3.0,41.0,shamrock
1F340,/content/resizeopenmoji128/1F340.png,,3.0,41.0,four_leaf_clover
1F341,/content/resizeopenmoji128/1F341.png,,3.0,41.0,maple_leaf
1F342,/content/resizeopenmoji128/1F342.png,,3.0,41.0,fallen_leaf
1F343,/content/resizeopenmoji128/1F343.png,,3.0,41.0,leaves
1FAB9,/content/resizeopenmoji128/1FAB9.png,,3.0,41.0,empty_nest
1FABA,/content/resizeopenmoji128/1FABA.png,,3.0,41.0,nest_with_eggs
1F344,/content/resizeopenmoji128/1F344.png,,3.0,41.0,mushroom
1F347,/content/resizeopenmoji128/1F347.png,,4.0,42.0,grapes
1F348,/content/resizeopenmoji128/1F348.png,,4.0,42.0,melon
1F349,/content/resizeopenmoji128/1F349.png,,4.0,42.0,watermelon
1F34A,/content/resizeopenmoji128/1F34A.png,,4.0,42.0,"['mandarin', 'orange', 'tangerine']"
1F34B,/content/resizeopenmoji128/1F34B.png,,4.0,42.0,lemon
1F34B-200D-1F7E9,/content/resizeopenmoji128/1F34B-200D-1F7E9.png,,4.0,42.0,
1F34C,/content/resizeopenmoji128/1F34C.png,,4.0,42.0,banana
1F34D,/content/resizeopenmoji128/1F34D.png,,4.0,42.0,pineapple
1F96D,/content/resizeopenmoji128/1F96D.png,,4.0,42.0,mango
1F34E,/content/resizeopenmoji128/1F34E.png,,4.0,42.0,apple
1F34F,/content/resizeopenmoji128/1F34F.png,,4.0,42.0,green_apple
1F350,/content/resizeopenmoji128/1F350.png,,4.0,42.0,pear
1F351,/content/resizeopenmoji128/1F351.png,,4.0,42.0,peach
1F352,/content/resizeopenmoji128/1F352.png,,4.0,42.0,cherries
1F353,/content/resizeopenmoji128/1F353.png,,4.0,42.0,strawberry
1FAD0,/content/resizeopenmoji128/1FAD0.png,,4.0,42.0,blueberries
1F95D,/content/resizeopenmoji128/1F95D.png,,4.0,42.0,kiwi_fruit
1F345,/content/resizeopenmoji128/1F345.png,,4.0,42.0,tomato
1FAD2,/content/resizeopenmoji128/1FAD2.png,,4.0,42.0,olive
1F965,/content/resizeopenmoji128/1F965.png,,4.0,42.0,coconut
1F951,/content/resizeopenmoji128/1F951.png,,4.0,43.0,avocado
1F346,/content/resizeopenmoji128/1F346.png,,4.0,43.0,eggplant
1F954,/content/resizeopenmoji128/1F954.png,,4.0,43.0,potato
1F955,/content/resizeopenmoji128/1F955.png,,4.0,43.0,carrot
1F33D,/content/resizeopenmoji128/1F33D.png,,4.0,43.0,corn
1F336,/content/resizeopenmoji128/1F336.png,,4.0,43.0,hot_pepper
1FAD1,/content/resizeopenmoji128/1FAD1.png,,4.0,43.0,bell_pepper
1F952,/content/resizeopenmoji128/1F952.png,,4.0,43.0,cucumber
1F96C,/content/resizeopenmoji128/1F96C.png,,4.0,43.0,leafy_green
1F966,/content/resizeopenmoji128/1F966.png,,4.0,43.0,broccoli
1F9C4,/content/resizeopenmoji128/1F9C4.png,,4.0,43.0,garlic
1F9C5,/content/resizeopenmoji128/1F9C5.png,,4.0,43.0,onion
1F95C,/content/resizeopenmoji128/1F95C.png,,4.0,43.0,peanuts
1FAD8,/content/resizeopenmoji128/1FAD8.png,,4.0,43.0,beans
1F330,/content/resizeopenmoji128/1F330.png,,4.0,43.0,chestnut
1FADA,/content/resizeopenmoji128/1FADA.png,,4.0,43.0,ginger_root
1FADB,/content/resizeopenmoji128/1FADB.png,,4.0,43.0,pea_pod
1F344-200D-1F7EB,/content/resizeopenmoji128/1F344-200D-1F7EB.png,,4.0,43.0,
1F35E,/content/resizeopenmoji128/1F35E.png,,4.0,44.0,bread
1F950,/content/resizeopenmoji128/1F950.png,,4.0,44.0,croissant
1F956,/content/resizeopenmoji128/1F956.png,,4.0,44.0,baguette_bread
1FAD3,/content/resizeopenmoji128/1FAD3.png,,4.0,44.0,flatbread
1F968,/content/resizeopenmoji128/1F968.png,,4.0,44.0,pretzel
1F96F,/content/resizeopenmoji128/1F96F.png,,4.0,44.0,bagel
1F95E,/content/resizeopenmoji128/1F95E.png,,4.0,44.0,pancakes
1F9C7,/content/resizeopenmoji128/1F9C7.png,,4.0,44.0,waffle
1F9C0,/content/resizeopenmoji128/1F9C0.png,,4.0,44.0,cheese
1F356,/content/resizeopenmoji128/1F356.png,,4.0,44.0,meat_on_bone
1F357,/content/resizeopenmoji128/1F357.png,,4.0,44.0,poultry_leg
1F969,/content/resizeopenmoji128/1F969.png,,4.0,44.0,cut_of_meat
1F953,/content/resizeopenmoji128/1F953.png,,4.0,44.0,bacon
1F354,/content/resizeopenmoji128/1F354.png,,4.0,44.0,hamburger
1F35F,/content/resizeopenmoji128/1F35F.png,,4.0,44.0,fries
1F355,/content/resizeopenmoji128/1F355.png,,4.0,44.0,pizza
1F32D,/content/resizeopenmoji128/1F32D.png,,4.0,44.0,hotdog
1F96A,/content/resizeopenmoji128/1F96A.png,,4.0,44.0,sandwich
1F32E,/content/resizeopenmoji128/1F32E.png,,4.0,44.0,taco
1F32F,/content/resizeopenmoji128/1F32F.png,,4.0,44.0,burrito
1FAD4,/content/resizeopenmoji128/1FAD4.png,,4.0,44.0,tamale
1F959,/content/resizeopenmoji128/1F959.png,,4.0,44.0,stuffed_flatbread
1F9C6,/content/resizeopenmoji128/1F9C6.png,,4.0,44.0,falafel
1F95A,/content/resizeopenmoji128/1F95A.png,,4.0,44.0,egg
1F373,/content/resizeopenmoji128/1F373.png,,4.0,44.0,fried_egg
1F958,/content/resizeopenmoji128/1F958.png,,4.0,44.0,shallow_pan_of_food
1F372,/content/resizeopenmoji128/1F372.png,,4.0,44.0,stew
1FAD5,/content/resizeopenmoji128/1FAD5.png,,4.0,44.0,fondue
1F963,/content/resizeopenmoji128/1F963.png,,4.0,44.0,bowl_with_spoon
1F957,/content/resizeopenmoji128/1F957.png,,4.0,44.0,green_salad
1F37F,/content/resizeopenmoji128/1F37F.png,,4.0,44.0,popcorn
1F9C8,/content/resizeopenmoji128/1F9C8.png,,4.0,44.0,butter
1F9C2,/content/resizeopenmoji128/1F9C2.png,,4.0,44.0,salt
1F96B,/content/resizeopenmoji128/1F96B.png,,4.0,44.0,canned_food
1F371,/content/resizeopenmoji128/1F371.png,,4.0,45.0,bento
1F358,/content/resizeopenmoji128/1F358.png,,4.0,45.0,rice_cracker
1F359,/content/resizeopenmoji128/1F359.png,,4.0,45.0,rice_ball
1F35A,/content/resizeopenmoji128/1F35A.png,,4.0,45.0,rice
1F35B,/content/resizeopenmoji128/1F35B.png,,4.0,45.0,curry
1F35C,/content/resizeopenmoji128/1F35C.png,,4.0,45.0,ramen
1F35D,/content/resizeopenmoji128/1F35D.png,,4.0,45.0,spaghetti
1F360,/content/resizeopenmoji128/1F360.png,,4.0,45.0,sweet_potato
1F362,/content/resizeopenmoji128/1F362.png,,4.0,45.0,oden
1F363,/content/resizeopenmoji128/1F363.png,,4.0,45.0,sushi
1F364,/content/resizeopenmoji128/1F364.png,,4.0,45.0,fried_shrimp
1F365,/content/resizeopenmoji128/1F365.png,,4.0,45.0,fish_cake
1F96E,/content/resizeopenmoji128/1F96E.png,,4.0,45.0,moon_cake
1F361,/content/resizeopenmoji128/1F361.png,,4.0,45.0,dango
1F95F,/content/resizeopenmoji128/1F95F.png,,4.0,45.0,dumpling
1F960,/content/resizeopenmoji128/1F960.png,,4.0,45.0,fortune_cookie
1F961,/content/resizeopenmoji128/1F961.png,,4.0,45.0,takeout_box
1F366,/content/resizeopenmoji128/1F366.png,,4.0,46.0,icecream
1F367,/content/resizeopenmoji128/1F367.png,,4.0,46.0,shaved_ice
1F368,/content/resizeopenmoji128/1F368.png,,4.0,46.0,ice_cream
1F369,/content/resizeopenmoji128/1F369.png,,4.0,46.0,doughnut
1F36A,/content/resizeopenmoji128/1F36A.png,,4.0,46.0,cookie
1F382,/content/resizeopenmoji128/1F382.png,,4.0,46.0,birthday
1F370,/content/resizeopenmoji128/1F370.png,,4.0,46.0,cake
1F9C1,/content/resizeopenmoji128/1F9C1.png,,4.0,46.0,cupcake
1F967,/content/resizeopenmoji128/1F967.png,,4.0,46.0,pie
1F36B,/content/resizeopenmoji128/1F36B.png,,4.0,46.0,chocolate_bar
1F36C,/content/resizeopenmoji128/1F36C.png,,4.0,46.0,candy
1F36D,/content/resizeopenmoji128/1F36D.png,,4.0,46.0,lollipop
1F36E,/content/resizeopenmoji128/1F36E.png,,4.0,46.0,custard
1F36F,/content/resizeopenmoji128/1F36F.png,,4.0,46.0,honey_pot
1F37C,/content/resizeopenmoji128/1F37C.png,,4.0,47.0,baby_bottle
1F95B,/content/resizeopenmoji128/1F95B.png,,4.0,47.0,milk_glass
2615,/content/resizeopenmoji128/2615.png,,4.0,47.0,coffee
1FAD6,/content/resizeopenmoji128/1FAD6.png,,4.0,47.0,teapot
1F375,/content/resizeopenmoji128/1F375.png,,4.0,47.0,tea
1F376,/content/resizeopenmoji128/1F376.png,,4.0,47.0,sake
1F37E,/content/resizeopenmoji128/1F37E.png,,4.0,47.0,champagne
1F377,/content/resizeopenmoji128/1F377.png,,4.0,47.0,wine_glass
1F378,/content/resizeopenmoji128/1F378.png,,4.0,47.0,cocktail
1F379,/content/resizeopenmoji128/1F379.png,,4.0,47.0,tropical_drink
1F37A,/content/resizeopenmoji128/1F37A.png,,4.0,47.0,beer
1F37B,/content/resizeopenmoji128/1F37B.png,,4.0,47.0,beers
1F942,/content/resizeopenmoji128/1F942.png,,4.0,47.0,clinking_glasses
1F943,/content/resizeopenmoji128/1F943.png,,4.0,47.0,tumbler_glass
1FAD7,/content/resizeopenmoji128/1FAD7.png,,4.0,47.0,pouring_liquid
1F964,/content/resizeopenmoji128/1F964.png,,4.0,47.0,cup_with_straw
1F9CB,/content/resizeopenmoji128/1F9CB.png,,4.0,47.0,bubble_tea
1F9C3,/content/resizeopenmoji128/1F9C3.png,,4.0,47.0,beverage_box
1F9C9,/content/resizeopenmoji128/1F9C9.png,,4.0,47.0,mate
1F9CA,/content/resizeopenmoji128/1F9CA.png,,4.0,47.0,ice_cube
1F962,/content/resizeopenmoji128/1F962.png,,4.0,48.0,chopsticks
1F37D,/content/resizeopenmoji128/1F37D.png,,4.0,48.0,plate_with_cutlery
1F374,/content/resizeopenmoji128/1F374.png,,4.0,48.0,fork_and_knife
1F944,/content/resizeopenmoji128/1F944.png,,4.0,48.0,spoon
1F52A,/content/resizeopenmoji128/1F52A.png,,4.0,48.0,"['hocho', 'knife']"
1FAD9,/content/resizeopenmoji128/1FAD9.png,,4.0,48.0,jar
1F3FA,/content/resizeopenmoji128/1F3FA.png,,4.0,48.0,amphora
1F30D,/content/resizeopenmoji128/1F30D.png,,5.0,49.0,earth_africa
1F30E,/content/resizeopenmoji128/1F30E.png,,5.0,49.0,earth_americas
1F30F,/content/resizeopenmoji128/1F30F.png,,5.0,49.0,earth_asia
1F310,/content/resizeopenmoji128/1F310.png,,5.0,49.0,globe_with_meridians
1F5FA,/content/resizeopenmoji128/1F5FA.png,,5.0,49.0,world_map
1F5FE,/content/resizeopenmoji128/1F5FE.png,,5.0,49.0,japan
1F9ED,/content/resizeopenmoji128/1F9ED.png,,5.0,49.0,compass
1F3D4,/content/resizeopenmoji128/1F3D4.png,,5.0,50.0,mountain_snow
26F0,/content/resizeopenmoji128/26F0.png,,5.0,50.0,mountain
1F30B,/content/resizeopenmoji128/1F30B.png,,5.0,50.0,volcano
1F5FB,/content/resizeopenmoji128/1F5FB.png,,5.0,50.0,mount_fuji
1F3D5,/content/resizeopenmoji128/1F3D5.png,,5.0,50.0,camping
1F3D6,/content/resizeopenmoji128/1F3D6.png,,5.0,50.0,beach_umbrella
1F3DC,/content/resizeopenmoji128/1F3DC.png,,5.0,50.0,desert
1F3DD,/content/resizeopenmoji128/1F3DD.png,,5.0,50.0,desert_island
1F3DE,/content/resizeopenmoji128/1F3DE.png,,5.0,50.0,national_park
1F3DF,/content/resizeopenmoji128/1F3DF.png,,5.0,51.0,stadium
1F3DB,/content/resizeopenmoji128/1F3DB.png,,5.0,51.0,classical_building
1F3D7,/content/resizeopenmoji128/1F3D7.png,,5.0,51.0,building_construction
1F9F1,/content/resizeopenmoji128/1F9F1.png,,5.0,51.0,bricks
1FAA8,/content/resizeopenmoji128/1FAA8.png,,5.0,51.0,rock
1FAB5,/content/resizeopenmoji128/1FAB5.png,,5.0,51.0,wood
1F6D6,/content/resizeopenmoji128/1F6D6.png,,5.0,51.0,hut
1F3D8,/content/resizeopenmoji128/1F3D8.png,,5.0,51.0,houses
1F3DA,/content/resizeopenmoji128/1F3DA.png,,5.0,51.0,derelict_house
1F3E0,/content/resizeopenmoji128/1F3E0.png,,5.0,51.0,house
1F3E1,/content/resizeopenmoji128/1F3E1.png,,5.0,51.0,house_with_garden
1F3E2,/content/resizeopenmoji128/1F3E2.png,,5.0,51.0,office
1F3E3,/content/resizeopenmoji128/1F3E3.png,,5.0,51.0,post_office
1F3E4,/content/resizeopenmoji128/1F3E4.png,,5.0,51.0,european_post_office
1F3E5,/content/resizeopenmoji128/1F3E5.png,,5.0,51.0,hospital
1F3E6,/content/resizeopenmoji128/1F3E6.png,,5.0,51.0,bank
1F3E8,/content/resizeopenmoji128/1F3E8.png,,5.0,51.0,hotel
1F3E9,/content/resizeopenmoji128/1F3E9.png,,5.0,51.0,love_hotel
1F3EA,/content/resizeopenmoji128/1F3EA.png,,5.0,51.0,convenience_store
1F3EB,/content/resizeopenmoji128/1F3EB.png,,5.0,51.0,school
1F3EC,/content/resizeopenmoji128/1F3EC.png,,5.0,51.0,department_store
1F3ED,/content/resizeopenmoji128/1F3ED.png,,5.0,51.0,factory
